Time,,,,Ambient Temp [C],Therm1 [volts],Battery Raw Reading,Flag,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32
16.2,128,0,0,35.1,1.212158,4095,1,5.79791152,2.77521314,5.4320789,4.85684027,0.70172846,0.34404791,4.4709172,2.49364549,1.61186026,1.83761681,1.32396572,0.55823225,0.75449997,0.51905716,1.25448836,1.17647155,0.81367467,0.78127943,0.74830035,0.91060142,0.51478374,0.59552437,0.76101128,2.14833107,0.5771566,1.97439021,0.27766754,0.89774861,1.02442337,2.77964628,0.45143013,0.4776794
16.7,128,0,0,35.1,1.212158,4095,1,5.79763827,2.77520443,5.4324916,4.85663015,0.70163585,0.34400763,4.47070533,2.49374454,1.61178226,1.83767779,1.3238357,0.55822377,0.75450755,0.51907986,1.25447898,1.17654733,0.81365568,0.78127026,0.74828925,0.91056597,0.51478915,0.5954921,0.76096271,2.14836847,0.57712957,1.97417158,0.27766637,0.89771214,1.02441829,2.77961405,0.45130329,0.47768388
17.3,128,0,0,35.1,1.211548,4095,1,5.79846328,2.77530296,5.4322947,4.85664497,0.70161162,0.34400675,4.4705982,2.49358582,1.61168339,1.83762741,1.32376565,0.55821034,0.75449309,0.51908548,1.25449484,1.17649011,0.81364607,0.78127798,0.7482935,0.91052342,0.51478254,0.59550378,0.76095843,2.14831878,0.57713418,1.97405874,0.27767939,0.89770927,1.02438048,2.77950997,0.451182,0.47767784
17.9,128,0,0,35.1,1.213379,4095,1,5.79860685,2.77523995,5.43205055,4.85629346,0.70153297,0.34399373,4.47034784,2.4935703,1.61171214,1.83762874,1.32369661,0.55820621,0.75450305,0.51905475,1.25445955,1.17645856,0.81363152,0.78125699,0.74830176,0.91049926,0.51478835,0.59551418,0.76089939,2.14824654,0.57713376,1.97431938,0.27766721,0.89770406,1.02431813,2.77949453,0.45106874,0.47765661
18.5,128,0,0,35.1,1.212769,4095,1,5.7979392,2.775187,5.43177807,4.85635541,0.70154577,0.34399109,4.47074385,2.49368547,1.6115597,1.83761902,1.32362622,0.55819939,0.75450258,0.51907504,1.25449872,1.17649908,0.81362659,0.78127991,0.74830342,0.91052736,0.51478254,0.59549826,0.76086035,2.14828343,0.57713251,1.97431985,0.27766537,0.89767854,1.02432942,2.77957913,0.4509912,0.47767005
19,128,0,0,35.1,1.210327,4095,1,5.79882136,2.77528017,5.43165365,4.85632848,0.70147261,0.34398124,4.47063913,2.4936622,1.61158649,1.83764951,1.32362151,0.55818967,0.75451111,0.51905495,1.25450099,1.1764697,0.81361598,0.78122006,0.74830365,0.91050031,0.51476892,0.59547533,0.76088106,2.14825781,0.57712831,1.97428208,0.27767138,0.89768114,1.02434889,2.77934749,0.45088445,0.4776644
19.5,128,0,0,35.2,1.212158,4095,1,5.79785791,2.77526609,5.4320096,4.85624902,0.70146438,0.34397121,4.47064394,2.49377557,1.61158688,1.8376336,1.32363161,0.55818161,0.75451585,0.51908126,1.2544547,1.1764431,0.81362659,0.78120872,0.7483079,0.91048114,0.51476292,0.5954921,0.76086845,2.14835822,0.57712978,1.9743803,0.27766587,0.8976801,1.02436412,2.77925149,0.45081342,0.47766635
20.1,128,0,0,35.2,1.211548,4095,1,5.79792882,2.77512668,5.43149458,4.85646181,0.70146667,0.34395661,4.47020341,2.49361625,1.61160224,1.83758411,1.32358345,0.55818864,0.75452841,0.5190676,1.25445405,1.1764465,0.81362634,0.78120583,0.74830625,0.91048849,0.51477453,0.59550081,0.76088416,2.14830648,0.57714654,1.97431513,0.27766504,0.89768218,1.02434719,2.77935958,0.45074162,0.47768232
20.6,128,0,0,35.1,1.213989,4095,1,5.79797725,2.77530028,5.43167727,4.85564307,0.70144426,0.34394042,4.47098702,2.49365683,1.61164281,1.83763316,1.32355921,0.55817934,0.75449712,0.5190437,1.25447639,1.17649321,0.81361845,0.78119207,0.74829657,0.91044306,0.51477673,0.59549232,0.76084345,2.14822144,0.57715094,1.97414231,0.27766621,0.89767098,1.02438077,2.77948647,0.45067098,0.47767414
21.2,128,0,0,35.1,1.212158,4095,1,5.79804989,2.7752051,5.43149301,4.85565384,0.70144312,0.34394306,4.47095331,2.49363833,1.6115278,1.83763228,1.32344741,0.55819071,0.75450423,0.51904691,1.25442783,1.17646073,0.81361451,0.78121475,0.74829209,0.91042441,0.51476632,0.59547555,0.76082893,2.14826396,0.57715681,1.97417867,0.27766804,0.89768166,1.02432293,2.7797423,0.45060301,0.47766226
21.8,128,0,0,35.1,1.213989,4095,1,5.79767977,2.7752795,5.43118592,4.85624364,0.70143969,0.34394623,4.47107972,2.49352555,1.61153804,1.83763316,1.32348209,0.55817231,0.75449025,0.51908187,1.25438672,1.17648207,0.8136007,0.78121258,0.74830058,0.91041575,0.51477794,0.59548149,0.76080513,2.14830802,0.57713753,1.97419236,0.27766838,0.89766838,1.02433845,2.77927968,0.45052473,0.47765466
22.3,128,0,0,35.1,1.212158,4095,1,5.79737195,2.77538005,5.43138277,4.85604972,0.70143443,0.34392406,4.47062227,2.49363236,1.61147147,1.83756821,1.32344135,0.55819091,0.7545002,0.51905153,1.25445049,1.17646011,0.81360464,0.78117663,0.74830318,0.91040734,0.51476892,0.59549041,0.76081227,2.14827779,0.57713376,1.97425516,0.27766604,0.89766551,1.02435509,2.77950393,0.45048846,0.47766245
