"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"7/26/2021","3:14 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
17.900000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.96483424, 2.84427796, 5.55919406, 4.99927360, 0.69601292, 0.34572442, 4.56180074, 2.49130877, 1.64214586, 1.85196660, 1.32560718, 0.55865517, 0.75435729, 0.52280268, 1.25247924, 1.18696456, 0.81716039, 0.77578901, 0.76242725, 0.89096017, 0.51631765, 0.59555176, 0.76134270, 2.26557679, 0.57975278, 2.02584644, 0.27930948, 0.88788219, 1.04359650, 2.83455111, 0.43656157, 0.47874766
18.500000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.96508117, 2.84438544, 5.55940407, 4.99976424, 0.69597989, 0.34571191, 4.56145693, 2.49122949, 1.64213705, 1.85208720, 1.32564966, 0.55867647, 0.75438644, 0.52282866, 1.25252710, 1.18692441, 0.81717325, 0.77577963, 0.76244227, 0.89097754, 0.51632266, 0.59553965, 0.76137366, 2.26558381, 0.57974796, 2.02580144, 0.27930781, 0.88790756, 1.04358223, 2.83439874, 0.43658726, 0.47873518
19.000000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.96490994, 2.84455219, 5.55969225, 5.00006006, 0.69597101, 0.34571455, 4.56114778, 2.49115916, 1.64223071, 1.85205160, 1.32559909, 0.55865641, 0.75434401, 0.52280570, 1.25259080, 1.18693499, 0.81716558, 0.77576545, 0.76239985, 0.89094124, 0.51633970, 0.59552607, 0.76135985, 2.26557030, 0.57974628, 2.02585128, 0.27930497, 0.88788271, 1.04355625, 2.83456140, 0.43662088, 0.47872523
19.600000, 128, 0, 0, 34.7, 1.210327, 4095.000000, 1, 5.96529387, 2.84423111, 5.55971178, 4.99992827, 0.69597989, 0.34573957, 4.56183661, 2.49133798, 1.64206502, 1.85201288, 1.32570766, 0.55867275, 0.75437151, 0.52280106, 1.25259662, 1.18692597, 0.81717275, 0.77577506, 0.76240080, 0.89094539, 0.51633048, 0.59553392, 0.76136032, 2.26569294, 0.57975446, 2.02573853, 0.27930380, 0.88792076, 1.04359707, 2.83462523, 0.43663732, 0.47874473
20.200000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.96543447, 2.84445228, 5.55929825, 4.99975583, 0.69597739, 0.34573094, 4.56175869, 2.49125870, 1.64224952, 1.85203023, 1.32561561, 0.55867606, 0.75439473, 0.52281315, 1.25260244, 1.18692192, 0.81717349, 0.77574766, 0.76240414, 0.89097651, 0.51632847, 0.59553222, 0.76135866, 2.26546874, 0.57974691, 2.02574821, 0.27930580, 0.88788219, 1.04363248, 2.83443237, 0.43665923, 0.47873303
20.700000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.96574093, 2.84457562, 5.55928523, 5.00036993, 0.69594231, 0.34573182, 4.56176735, 2.49141488, 1.64226473, 1.85197728, 1.32572789, 0.55866406, 0.75438762, 0.52278374, 1.25258013, 1.18690200, 0.81716880, 0.77577867, 0.76241224, 0.89100192, 0.51633589, 0.59555409, 0.76137294, 2.26556004, 0.57976517, 2.02569934, 0.27930463, 0.88789927, 1.04356395, 2.83455797, 0.43666811, 0.47873069
21.300000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.96521455, 2.84453152, 5.55954734, 4.99993248, 0.69598604, 0.34574151, 4.56159049, 2.49134633, 1.64219869, 1.85198351, 1.32561561, 0.55865083, 0.75443621, 0.52280288, 1.25261085, 1.18685937, 0.81719055, 0.77575439, 0.76238484, 0.89098688, 0.51632326, 0.59553562, 0.76135080, 2.26552060, 0.57974712, 2.02574095, 0.27930346, 0.88787676, 1.04361049, 2.83435414, 0.43666093, 0.47872621
21.800000, 128, 0, 0, 34.7, 1.212769, 4095.000000, 1, 5.96540563, 2.84444056, 5.55971178, 4.99969555, 0.69596440, 0.34574151, 4.56145075, 2.49151861, 1.64217828, 1.85199552, 1.32560482, 0.55865910, 0.75440327, 0.52280247, 1.25260794, 1.18688427, 0.81714655, 0.77573323, 0.76243321, 0.89098247, 0.51633629, 0.59553520, 0.76135366, 2.26560596, 0.57975929, 2.02576127, 0.27930597, 0.88787158, 1.04360621, 2.83419424, 0.43668531, 0.47873849
22.400000, 128, 0, 0, 34.7, 1.212769, 4095.000000, 1, 5.96494058, 2.84434617, 5.55897755, 5.00010773, 0.69595028, 0.34574063, 4.56158678, 2.49145244, 1.64219949, 1.85202133, 1.32556133, 0.55867357, 0.75437862, 0.52279623, 1.25260374, 1.18691290, 0.81714853, 0.77572265, 0.76242177, 0.89100114, 0.51632747, 0.59554284, 0.76139676, 2.26566377, 0.57974670, 2.02569692, 0.27930931, 0.88789021, 1.04363904, 2.83443580, 0.43670363, 0.47873011
22.900000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.96545791, 2.84456597, 5.55925755, 4.99937593, 0.69597693, 0.34573006, 4.56179208, 2.49121399, 1.64229354, 1.85187538, 1.32560819, 0.55868412, 0.75439402, 0.52278898, 1.25259436, 1.18693157, 0.81714730, 0.77575583, 0.76240080, 0.89095602, 0.51633028, 0.59553159, 0.76136247, 2.26554437, 0.57973956, 2.02579418, 0.27930965, 0.88790212, 1.04358737, 2.83438365, 0.43672460, 0.47872718
23.500000, 128, 0, 0, 34.7, 1.212769, 4095.000000, 1, 5.96528846, 2.84445366, 5.55914848, 4.99963947, 0.69594641, 0.34574327, 4.56152866, 2.49147390, 1.64233837, 1.85200086, 1.32559572, 0.55867461, 0.75437008, 0.52278616, 1.25259048, 1.18689578, 0.81714977, 0.77572265, 0.76240867, 0.89095861, 0.51633328, 0.59553138, 0.76135604, 2.26564270, 0.57972927, 2.02567030, 0.27931332, 0.88792956, 1.04350457, 2.83478241, 0.43674161, 0.47874883
24.100000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.96549576, 2.84456321, 5.55913057, 4.99999277, 0.69596372, 0.34575401, 4.56188113, 2.49130818, 1.64228354, 1.85202667, 1.32556369, 0.55865269, 0.75437767, 0.52281113, 1.25256364, 1.18692037, 0.81713617, 0.77575775, 0.76241772, 0.89099103, 0.51633709, 0.59552437, 0.76136675, 2.26556652, 0.57973515, 2.02581354, 0.27931533, 0.88791506, 1.04357823, 2.83456552, 0.43675011, 0.47872173
24.600000, 128, 0, 0, 34.7, 1.213379, 4095.000000, 1, 5.96509739, 2.84465417, 5.55873175, 4.99995351, 0.69596213, 0.34574168, 4.56156081, 2.49133798, 1.64224111, 1.85206050, 1.32573294, 0.55864339, 0.75439260, 0.52280892, 1.25251869, 1.18697203, 0.81713074, 0.77573347, 0.76243941, 0.89096276, 0.51632947, 0.59554730, 0.76135151, 2.26557301, 0.57973221, 2.02589241, 0.27931366, 0.88788944, 1.04358679, 2.83466504, 0.43676768, 0.47871549
25.200000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.96522176, 2.84437166, 5.55965968, 4.99993949, 0.69595871, 0.34573534, 4.56195782, 2.49134812, 1.64225712, 1.85200843, 1.32561258, 0.55865972, 0.75439497, 0.52281073, 1.25256914, 1.18685968, 0.81713914, 0.77576352, 0.76242725, 0.89091841, 0.51632166, 0.59554687, 0.76139700, 2.26565458, 0.57972948, 2.02563788, 0.27931667, 0.88791584, 1.04361677, 2.83455728, 0.43678809, 0.47873284
25.700000, 128, 0, 0, 34.6, 1.212769, 4095.000000, 1, 5.96540022, 2.84470999, 5.55924127, 4.99938574, 0.69593571, 0.34573622, 4.56243527, 2.49124380, 1.64216667, 1.85205471, 1.32557043, 0.55866510, 0.75437459, 0.52279039, 1.25262120, 1.18685252, 0.81716682, 0.77575198, 0.76242034, 0.89094279, 0.51633449, 0.59555791, 0.76137247, 2.26561785, 0.57972277, 2.02567079, 0.27930998, 0.88788633, 1.04360335, 2.83458817, 0.43679243, 0.47872699
26.300000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.96627279, 2.84432826, 5.55969225, 4.99931985, 0.69597648, 0.34570627, 4.56218046, 2.49120744, 1.64211264, 1.85207118, 1.32556403, 0.55862788, 0.75439236, 0.52279623, 1.25265547, 1.18679620, 0.81718140, 0.77572650, 0.76243011, 0.89096224, 0.51631925, 0.59553796, 0.76137414, 2.26559840, 0.57972214, 2.02582950, 0.27932603, 0.88787546, 1.04362591, 2.83441178, 0.43680207, 0.47873342
26.800000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.96609790, 2.84432137, 5.55899709, 4.99961564, 0.69595962, 0.34573006, 4.56208521, 2.49133619, 1.64208783, 1.85200976, 1.32555493, 0.55864132, 0.75437032, 0.52282221, 1.25258369, 1.18686777, 0.81716114, 0.77575078, 0.76243988, 0.89100063, 0.51632787, 0.59555621, 0.76135580, 2.26565026, 0.57973746, 2.02574192, 0.27931951, 0.88786123, 1.04361991, 2.83474946, 0.43681605, 0.47873771
27.400000, 128, 0, 0, 34.7, 1.208496, 4095.000000, 1, 5.96494418, 2.84428209, 5.55897918, 4.99983714, 0.69596258, 0.34571737, 4.56214335, 2.49113770, 1.64217628, 1.85210856, 1.32550503, 0.55865207, 0.75439900, 0.52281154, 1.25258401, 1.18686373, 0.81714013, 0.77574261, 0.76244751, 0.89097988, 0.51632687, 0.59555494, 0.76138199, 2.26561136, 0.57975845, 2.02563450, 0.27931934, 0.88786847, 1.04362391, 2.83469043, 0.43682077, 0.47871724
28.000000, 128, 0, 0, 34.7, 1.212769, 4095.000000, 1, 5.96565260, 2.84442954, 5.55846481, 4.99966050, 0.69595302, 0.34572477, 4.56184279, 2.49131175, 1.64220589, 1.85210856, 1.32554920, 0.55864690, 0.75436866, 0.52279260, 1.25255426, 1.18692815, 0.81717003, 0.77571760, 0.76243393, 0.89099881, 0.51633168, 0.59555197, 0.76140342, 2.26563459, 0.57975677, 2.02567708, 0.27931667, 0.88784803, 1.04363961, 2.83449071, 0.43684401, 0.47871373
