"Sensigent +++ PCNose+ Sensor Values +++ Sensor Resistances (in kOhms) for Cyranose 320 unit +++ Serial Number: B191023297 +++ Firmware version: 40.51"
"6/29/2021","3:27 PM","Heater ON: Temperature set at 42.0 degrees celsius","Sensor values are not filtered"
"Time","","","","Ambient Temp [C]","Therm1 [volts]","Battery Raw Reading","Flag","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32"
12.300000, 128, 0, 0, 34.7, 1.212158, 4095.000000, 1, 5.86275682, 2.80138952, 5.48129629, 4.90539363, 0.70360010, 0.34997667, 4.49592220, 2.49441297, 1.63255264, 1.84239898, 1.33322990, 0.55825023, 0.75545002, 0.52046115, 1.25527258, 1.18066996, 0.81547133, 0.78458270, 0.75219671, 0.91080551, 0.51533792, 0.59553498, 0.76748072, 2.18555842, 0.57825572, 2.00383302, 0.27859772, 0.90161768, 1.03848627, 2.80988958, 0.45852540, 0.47862093
12.800000, 128, 0, 0, 34.7, 1.209717, 4095.000000, 1, 5.86271288, 2.80141864, 5.48139680, 4.90492121, 0.70356369, 0.34996271, 4.49594524, 2.49462607, 1.63242124, 1.84243397, 1.33317233, 0.55826325, 0.75543579, 0.52045713, 1.25523307, 1.18065043, 0.81547973, 0.78459407, 0.75223102, 0.91081785, 0.51533912, 0.59552947, 0.76746613, 2.18575228, 0.57824125, 2.00378657, 0.27860123, 0.90159496, 1.03843334, 2.80976453, 0.45849275, 0.47863223
13.400000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.86277616, 2.80148435, 5.48195048, 4.90495943, 0.70357033, 0.34994927, 4.49564689, 2.49462846, 1.63248813, 1.84244017, 1.33320619, 0.55825498, 0.75544694, 0.52047824, 1.25527744, 1.18063368, 0.81546319, 0.78460109, 0.75221446, 0.91082521, 0.51533672, 0.59553371, 0.76744031, 2.18574029, 0.57826348, 2.00373964, 0.27859839, 0.90156128, 1.03840232, 2.80956813, 0.45845530, 0.47861683
13.900000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.86333337, 2.80150738, 5.48188825, 4.90398473, 0.70356301, 0.34994203, 4.49595494, 2.49449475, 1.63241128, 1.84234185, 1.33319671, 0.55823907, 0.75542488, 0.52046175, 1.25529525, 1.18065694, 0.81547331, 0.78456916, 0.75221114, 0.91078161, 0.51532510, 0.59551779, 0.76745394, 2.18577938, 0.57824188, 2.00383829, 0.27859422, 0.90158008, 1.03837243, 2.80978899, 0.45840402, 0.47861313
14.500000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.86326306, 2.80134075, 5.48139201, 4.90465498, 0.70355179, 0.34993284, 4.49578030, 2.49445834, 1.63243239, 1.84243087, 1.33305451, 0.55823907, 0.75542986, 0.52044949, 1.25525801, 1.18062686, 0.81547701, 0.78456964, 0.75221398, 0.91078738, 0.51533351, 0.59552607, 0.76742573, 2.18577833, 0.57825362, 2.00375113, 0.27859572, 0.90160071, 1.03844188, 2.80976385, 0.45835217, 0.47861215
15.000000, 128, 0, 0, 34.7, 1.211548, 4095.000000, 1, 5.86286228, 2.80124051, 5.48170315, 4.90444475, 0.70352523, 0.34992099, 4.49548318, 2.49463085, 1.63238699, 1.84239057, 1.33311613, 0.55825126, 0.75544765, 0.52045753, 1.25531663, 1.18064763, 0.81549651, 0.78455030, 0.75221067, 0.91077031, 0.51533051, 0.59548934, 0.76743983, 2.18578198, 0.57826180, 2.00359454, 0.27860491, 0.90160097, 1.03845895, 2.80985967, 0.45831281, 0.47862034
15.600000, 128, 0, 0, 34.7, 1.213379, 4095.000000, 1, 5.86280076, 2.80127167, 5.48216591, 4.90447888, 0.70350554, 0.34992930, 4.49561536, 2.49479561, 1.63230935, 1.84235203, 1.33313780, 0.55824403, 0.75542038, 0.52047442, 1.25525736, 1.18062221, 0.81547158, 0.78456094, 0.75220073, 0.91082836, 0.51533091, 0.59548743, 0.76741162, 2.18561939, 0.57825236, 2.00373868, 0.27859806, 0.90158165, 1.03836475, 2.80979511, 0.45827517, 0.47861605
16.100000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.86351092, 2.80133059, 5.48144307, 4.90440789, 0.70354584, 0.34993778, 4.49521882, 2.49476039, 1.63237266, 1.84236266, 1.33312967, 0.55823039, 0.75540947, 0.52049031, 1.25525283, 1.18057105, 0.81545652, 0.78457013, 0.75220357, 0.91077294, 0.51534213, 0.59549784, 0.76740134, 2.18558917, 0.57824251, 2.00373533, 0.27859138, 0.90158086, 1.03838951, 2.80976928, 0.45823427, 0.47862853
16.700000, 128, 0, 0, 34.7, 1.210327, 4095.000000, 1, 5.86299060, 2.80158934, 5.48206378, 4.90419084, 0.70352019, 0.34991304, 4.49560323, 2.49462667, 1.63232249, 1.84239322, 1.33308227, 0.55821261, 0.75542109, 0.52046558, 1.25522465, 1.18058872, 0.81547800, 0.78459504, 0.75220121, 0.91074798, 0.51533271, 0.59552267, 0.76739727, 2.18575801, 0.57824712, 2.00378992, 0.27859271, 0.90157120, 1.03838496, 2.80962385, 0.45821488, 0.47861488
17.300000, 128, 0, 0, 34.7, 1.210938, 4095.000000, 1, 5.86246506, 2.80115720, 5.48166486, 4.90537998, 0.70349455, 0.34991074, 4.49593796, 2.49470308, 1.63232129, 1.84234716, 1.33306873, 0.55822088, 0.75542583, 0.52045954, 1.25524441, 1.18059461, 0.81544911, 0.78453724, 0.75218227, 0.91078082, 0.51532931, 0.59553095, 0.76741688, 2.18554175, 0.57823077, 2.00380620, 0.27859154, 0.90156076, 1.03838240, 2.80955318, 0.45818377, 0.47862580
